Date,State,Confirmed,Recovered,Deceased,Other,Tested
5/30/2020,Arunachal Pradesh,4,1,0,0,8017
5/30/2020,Assam,1217,164,4,3,101257
5/30/2020,Bihar,3565,1311,21,0,73929
5/30/2020,Chandigarh,289,199,4,0,4654
5/30/2020,Chhattisgarh,447,102,1,0,66417
5/30/2020,Delhi,18549,8075,416,0,206739
5/30/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
5/30/2020,Goa,70,42,0,0,17871
5/30/2020,Gujarat,16356,9230,1007,0,205780
5/30/2020,Himachal Pradesh,313,107,6,3,35668
5/30/2020,Haryana,1923,971,20,0,114683
5/30/2020,Jharkhand,594,256,5,0,62916
5/30/2020,Jammu and Kashmir,2341,908,28,0,164581
5/30/2020,Karnataka,2922,997,47,4,280217
5/30/2020,Kerala,1209,575,10,0,77257
5/30/2020,Ladakh,77,43,0,0,7354
5/30/2020,Maharashtra,65168,28081,2197,0,448661
5/30/2020,Meghalaya,27,12,1,0,6685
5/30/2020,Manipur,60,6,0,0,8596
5/30/2020,Madhya Pradesh,7891,4444,343,0,161552
5/30/2020,Mizoram,1,1,0,0,686
5/30/2020,Nagaland,36,0,0,0,2210
5/30/2020,Odisha,1819,1050,9,0,147490
5/30/2020,Punjab,2233,1967,44,0,84497
5/30/2020,Puducherry,57,23,0,0,7164
5/30/2020,Rajasthan,8617,5739,193,0,395490
5/30/2020,Sikkim,1,0,0,0,2829
5/30/2020,Telangana,2499,1412,77,0,23388
5/30/2020,Tamil Nadu,21184,12000,163,0,479155
5/30/2020,Tripura,271,172,0,0,26376
5/30/2020,India,181859,86934,5183,13,3737027
5/30/2020,State Unassigned,5043,0,0,0,
5/30/2020,Uttar Pradesh,7701,4651,213,0,279288
5/30/2020,Uttarakhand,749,102,5,3,28433
5/30/2020,West Bengal,5130,1970,309,0,194397
5/31/2020,Andaman and Nicobar Islands,33,33,0,0,7706
5/31/2020,Andhra Pradesh,3571,2340,62,0,372748
5/31/2020,Arunachal Pradesh,4,1,0,0,8283
5/31/2020,Assam,1340,186,4,3,109097
5/31/2020,Bihar,3807,1520,23,0,75737
5/31/2020,Chandigarh,293,199,4,0,4785
5/31/2020,Chhattisgarh,498,114,1,0,69152
5/31/2020,Delhi,19844,8478,473,0,212784
5/31/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
5/31/2020,Goa,71,44,0,0,19491
5/31/2020,Gujarat,16794,9919,1038,0,211930
5/31/2020,Himachal Pradesh,331,116,6,3,37168
5/31/2020,Haryana,2091,1048,20,0,118138
5/31/2020,Jharkhand,635,256,5,0,65886
5/31/2020,Jammu and Kashmir,2446,927,28,0,171045
5/31/2020,Karnataka,3221,1218,49,4,293575
5/31/2020,Kerala,1270,590,10,0,77508
5/31/2020,Ladakh,77,47,0,0,7354
5/31/2020,Maharashtra,67655,29329,2286,0,463177
5/31/2020,Meghalaya,27,12,1,0,7781
5/31/2020,Manipur,71,11,0,0,8596
5/31/2020,Madhya Pradesh,8089,4842,350,0,167808
5/31/2020,Mizoram,1,1,0,0,777
5/31/2020,Nagaland,43,0,0,0,2576
5/31/2020,Odisha,1948,1126,9,0,152131
5/31/2020,Punjab,2263,1987,45,0,87852
5/31/2020,Puducherry,70,25,0,0,7255
5/31/2020,Rajasthan,8831,6032,194,0,409777
5/31/2020,Sikkim,1,0,0,0,2925
5/31/2020,Telangana,2698,1428,82,0,23388
5/31/2020,Tamil Nadu,22333,12757,176,0,491962
5/31/2020,Tripura,316,173,0,0,27475
5/31/2020,India,190648,91862,5405,13,3837207
5/31/2020,State Unassigned,5491,0,0,0,
5/31/2020,Uttar Pradesh,8075,4843,217,0,289892
5/31/2020,Uttarakhand,907,102,5,3,30438
5/31/2020,West Bengal,5501,2157,317,0,203751
6/1/2020,Andaman and Nicobar Islands,33,33,0,0,7805
6/1/2020,Andhra Pradesh,3676,2374,64,0,383315
6/1/2020,Arunachal Pradesh,23,1,0,0,8768
6/1/2020,Assam,1486,285,4,3,109097
6/1/2020,Bihar,3945,1741,23,0,78090
6/1/2020,Chandigarh,297,214,4,0,4816
6/1/2020,Chhattisgarh,547,121,1,0,70726
6/1/2020,Delhi,20834,8746,523,0,217537
6/1/2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693
6/1/2020,Goa,73,50,0,0,20780
6/1/2020,Gujarat,17217,10780,1063,0,216258
6/1/2020,Himachal Pradesh,340,118,6,3,37897
6/1/2020,Haryana,2356,1055,21,0,121779
6/1/2020,Jharkhand,661,296,5,0,69187
6/1/2020,Jammu and Kashmir,2601,946,31,0,176309
6/1/2020,Karnataka,3408,1318,50,4,304816
6/1/2020,Kerala,1327,608,11,0,82449
6/1/2020,Ladakh,77,47,0,0,7354
6/1/2020,Maharashtra,70013,30108,2362,0,472344
6/1/2020,Meghalaya,28,12,1,0,8127
6/1/2020,Manipur,83,11,0,0,8596
6/1/2020,Madhya Pradesh,8283,5003,358,0,172019
6/1/2020,Mizoram,1,1,0,0,896
6/1/2020,Nagaland,43,0,0,0,2870
6/1/2020,Odisha,2104,1245,9,0,155690
6/1/2020,Punjab,2301,2000,44,0,91113
6/1/2020,Puducherry,79,25,0,0,7354
6/1/2020,Rajasthan,9100,6213,199,0,425184
6/1/2020,Sikkim,1,0,0,0,3525
6/1/2020,Telangana,2792,1491,88,0,23388
6/1/2020,Tamil Nadu,23495,13170,187,0,503339
6/1/2020,Tripura,423,173,0,0,28360
6/1/2020,India,198372,95744,5606,13,3966075
6/1/2020,State Unassigned,5630,0,0,0,
6/1/2020,Uttar Pradesh,8361,5030,222,0,297903
6/1/2020,Uttarakhand,959,222,5,3,31703
6/1/2020,West Bengal,5772,2306,325,0,213231
6/2/2020,Andaman and Nicobar Islands,33,33,0,0,8086
6/2/2020,Andhra Pradesh,3791,2414,64,0,395681
6/2/2020,Arunachal Pradesh,25,1,0,0,9079
6/2/2020,Assam,1560,338,4,3,120375
6/2/2020,Bihar,4096,1803,24,0,81413
6/2/2020,Chandigarh,301,214,5,0,4902
6/2/2020,Chhattisgarh,562,130,2,0,73198
6/2/2020,Delhi,22132,9243,556,0,223607
6/2/2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693
6/2/2020,Goa,79,57,0,0,22378
6/2/2020,Gujarat,17632,11894,1092,0,221610
6/2/2020,Himachal Pradesh,345,136,6,3,39620
6/2/2020,Haryana,2652,1069,23,0,124564
6/2/2020,Jharkhand,722,296,5,0,71296
6/2/2020,Jammu and Kashmir,2718,953,33,0,183067
6/2/2020,Karnataka,3796,1393,50,4,319628
6/2/2020,Kerala,1413,627,12,0,86169
6/2/2020,Ladakh,81,47,1,0,8310
6/2/2020,Maharashtra,72300,31333,2465,0,484784
6/2/2020,Meghalaya,30,12,1,0,8734
6/2/2020,Manipur,89,14,0,0,8596
6/2/2020,Madhya Pradesh,8420,5221,364,0,177481
6/2/2020,Mizoram,13,1,0,0,1012
6/2/2020,Nagaland,49,0,0,0,3257
6/2/2020,Odisha,2245,1325,9,0,159567
6/2/2020,Punjab,2342,2017,46,0,96329
6/2/2020,Puducherry,79,25,0,0,7444
6/2/2020,Rajasthan,9373,6435,203,0,440789
6/2/2020,Sikkim,1,0,0,0,3788
6/2/2020,Telangana,2891,1526,92,0,23388
6/2/2020,Tamil Nadu,24586,13706,200,0,514433
6/2/2020,Tripura,471,173,0,0,29066
6/2/2020,India,207184,100275,5828,13,4103233
6/2/2020,State Unassigned,6414,0,0,0,
6/2/2020,Uttar Pradesh,8729,5176,229,0,307621
6/2/2020,Uttarakhand,1043,252,7,3,33081
6/2/2020,West Bengal,6168,2410,335,0,222726
6/3/2020,Andaman and Nicobar Islands,33,33,0,0,8295
6/3/2020,Andhra Pradesh,3971,2464,68,0,403747
6/3/2020,Arunachal Pradesh,34,1,0,0,9551
6/3/2020,Assam,1831,414,4,3,126726
6/3/2020,Bihar,4326,2025,25,0,84729
6/3/2020,Chandigarh,301,214,5,0,4977
6/3/2020,Chhattisgarh,626,170,2,0,76446
6/3/2020,Delhi,23645,9542,615,0,230145
6/3/2020,Dadra and Nagar Haveli and Daman and Diu,11,1,0,0,12064
6/3/2020,Goa,126,57,0,0,23816
6/3/2020,Gujarat,18117,12212,1122,0,227898
6/3/2020,Himachal Pradesh,359,146,6,6,41351
6/3/2020,Haryana,2954,1089,23,0,127895
6/3/2020,Jharkhand,764,297,5,0,74499
6/3/2020,Jammu and Kashmir,2857,1007,34,0,189364
6/3/2020,Karnataka,4063,1504,51,4,334825
6/3/2020,Kerala,1495,651,12,0,95348
6/3/2020,Ladakh,90,48,1,0,8310
6/3/2020,Maharashtra,74860,32329,2587,0,498577
6/3/2020,Meghalaya,33,13,1,0,9025
6/3/2020,Manipur,108,38,0,0,12454
6/3/2020,Madhya Pradesh,8588,5445,371,0,183662
6/3/2020,Mizoram,14,1,0,0,1095
6/3/2020,Nagaland,58,0,0,0,3414
6/3/2020,Odisha,2388,1416,9,0,162891
6/3/2020,Punjab,2376,2029,47,0,101036
6/3/2020,Puducherry,90,33,0,0,7576
6/3/2020,Rajasthan,9652,6744,209,0,454788
6/3/2020,Sikkim,2,0,0,0,4102
6/3/2020,Telangana,3020,1556,99,0,23388
6/3/2020,Tamil Nadu,25872,14316,208,0,528534
6/3/2020,Tripura,622,173,0,0,30481
6/3/2020,India,216872,104064,6087,16,4242718
6/3/2020,State Unassigned,7123,0,0,0,
6/3/2020,Uttar Pradesh,8870,5257,230,0,317780
6/3/2020,Uttarakhand,1085,259,8,3,34413
6/3/2020,West Bengal,6508,2580,345,0,232225
6/4/2020,Andaman and Nicobar Islands,33,33,0,0,8413
6/4/2020,Andhra Pradesh,4112,2529,71,0,413733
6/4/2020,Arunachal Pradesh,39,1,0,0,10025
6/4/2020,Assam,2116,460,4,3,133029
6/4/2020,Bihar,4452,2120,28,0,88313
6/4/2020,Chandigarh,302,222,5,0,5059
6/4/2020,Chhattisgarh,773,206,2,0,78971
6/4/2020,Delhi,25004,9898,659,0,236506
6/4/2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,12375
6/4/2020,Goa,166,57,0,0,25300
6/4/2020,Gujarat,18609,12667,1155,0,233921
6/4/2020,Himachal Pradesh,383,175,6,6,42703
6/4/2020,Haryana,3281,1123,24,0,132575
6/4/2020,Jharkhand,827,366,6,0,77641
6/4/2020,Jammu and Kashmir,3142,1048,35,0,195677
6/4/2020,Karnataka,4320,1610,55,4,347093
6/4/2020,Kerala,1589,690,15,0,99692
6/4/2020,Ladakh,94,48,1,0,8310
6/4/2020,Maharashtra,77793,33681,2710,0,511136
6/4/2020,Meghalaya,33,13,1,0,9395
6/4/2020,Manipur,124,38,0,0,12454
6/4/2020,Madhya Pradesh,8762,5637,377,0,189252
6/4/2020,Mizoram,17,1,0,0,1346
6/4/2020,Nagaland,80,0,0,0,3739
6/4/2020,Odisha,2478,1481,9,0,165824
6/4/2020,Punjab,2415,2043,47,0,106933
6/4/2020,Puducherry,99,37,0,0,7794
6/4/2020,Rajasthan,9862,7104,213,0,467129
6/4/2020,Sikkim,2,0,0,0,4358
6/4/2020,Telangana,3147,1587,105,0,23388
6/4/2020,Tamil Nadu,27256,14901,223,0,544981
6/4/2020,Tripura,646,173,0,0,31138
6/4/2020,India,226719,108454,6361,17,4386379
6/4/2020,State Unassigned,7483,0,0,0,
6/4/2020,Uttar Pradesh,9237,5439,245,0,330663
6/4/2020,Uttarakhand,1153,297,10,4,35117
6/4/2020,West Bengal,6876,2768,355,0,241831
6/5/2020,Andaman and Nicobar Islands,33,33,0,0,8694
6/5/2020,Andhra Pradesh,4250,2565,73,0,423564
6/5/2020,Arunachal Pradesh,43,1,0,0,10790
6/5/2020,Assam,2244,510,4,3,133029
6/5/2020,Bihar,4598,2233,29,0,91903
6/5/2020,Chandigarh,309,273,5,0,5121
6/5/2020,Chhattisgarh,863,231,2,0,81773
6/5/2020,Delhi,26334,10315,708,0,241693
6/5/2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,13667
6/5/2020,Goa,196,65,0,0,26208
6/5/2020,Gujarat,19119,13011,1190,0,239911
6/5/2020,Himachal Pradesh,393,185,6,6,43688
6/5/2020,Haryana,3597,1209,24,0,137452
6/5/2020,Jharkhand,922,435,7,0,80097
6/5/2020,Jammu and Kashmir,3324,1086,36,0,202257
6/5/2020,Karnataka,4835,1693,55,4,360720
6/5/2020,Kerala,1700,713,15,-1,104045
6/5/2020,Ladakh,97,48,1,0,9754
6/5/2020,Maharashtra,80229,35147,2849,0,524002
6/5/2020,Meghalaya,33,13,1,0,9592
6/5/2020,Manipur,132,38,0,0,14629
6/5/2020,Madhya Pradesh,8996,5878,384,0,195249
6/5/2020,Mizoram,24,1,0,0,1687
6/5/2020,Nagaland,107,0,0,0,3974
6/5/2020,Odisha,2608,1604,10,0,169010
6/5/2020,Punjab,2461,2069,48,0,113542
6/5/2020,Puducherry,104,43,0,0,7963
6/5/2020,Rajasthan,10084,7359,218,0,480910
6/5/2020,Sikkim,3,0,0,0,4761
6/5/2020,Telangana,3290,1627,113,0,23388
6/5/2020,Tamil Nadu,28694,15762,235,0,560673
6/5/2020,Tripura,694,173,0,0,32300
6/5/2020,India,236191,113225,6647,16,4524317
6/5/2020,State Unassigned,7610,0,0,0,
6/5/2020,Uttar Pradesh,9733,5648,257,0,344717
6/5/2020,Uttarakhand,1215,344,11,4,35967
6/5/2020,West Bengal,7303,2912,366,0,251517
6/6/2020,Andaman and Nicobar Islands,33,33,0,0,9037
6/6/2020,Andhra Pradesh,4460,2640,73,0,436335
6/6/2020,Arunachal Pradesh,45,1,0,0,11261
6/6/2020,Assam,2474,589,4,3,146605
6/6/2020,Bihar,4831,2298,29,0,95473
6/6/2020,Chandigarh,312,273,5,0,5237
6/6/2020,Chhattisgarh,923,259,4,0,85346
6/6/2020,Delhi,27654,10664,761,0,246873
6/6/2020,Dadra and Nagar Haveli and Daman and Diu,19,1,0,0,14780
6/6/2020,Goa,267,65,0,0,27402
6/6/2020,Gujarat,19617,13324,1219,0,245606
6/6/2020,Himachal Pradesh,400,190,6,6,44509
6/6/2020,Haryana,3952,1280,24,0,141688
6/6/2020,Jharkhand,1028,473,7,0,84444
6/6/2020,Jammu and Kashmir,3467,1126,39,0,211880
6/6/2020,Karnataka,5213,1973,57,4,372582
6/6/2020,Kerala,1808,763,16,0,107796
6/6/2020,Ladakh,99,50,1,0,10164
6/6/2020,Maharashtra,82968,37390,2969,0,538009
6/6/2020,Meghalaya,33,13,1,0,10066
6/6/2020,Manipur,157,52,0,0,14629
6/6/2020,Madhya Pradesh,9228,6108,399,0,200913
6/6/2020,Mizoram,24,1,0,0,1991
6/6/2020,Nagaland,107,8,0,0,4061
6/6/2020,Odisha,2781,1716,10,0,172598
6/6/2020,Punjab,2515,2092,50,0,115974
6/6/2020,Puducherry,107,48,0,0,8118
6/6/2020,Rajasthan,10337,7501,231,0,494480
6/6/2020,Sikkim,7,0,0,0,5005
6/6/2020,Telangana,3496,1710,123,0,23388
6/6/2020,Tamil Nadu,30152,16395,254,0,576695
6/6/2020,Tripura,749,173,0,0,33331
6/6/2020,India,246599,118658,6944,18,4666386
6/6/2020,State Unassigned,8192,0,0,0,
6/6/2020,Uttar Pradesh,10103,5908,268,0,355085
6/6/2020,Uttarakhand,1303,422,11,5,36638
6/6/2020,West Bengal,7738,3119,383,0,261288
6/7/2020,Andaman and Nicobar Islands,33,33,0,0,9242
6/7/2020,Andhra Pradesh,4659,2669,75,0,454030
6/7/2020,Arunachal Pradesh,48,1,0,0,11516
6/7/2020,Assam,2682,637,4,3,153326
6/7/2020,Bihar,5070,2405,30,0,99108
6/7/2020,Chandigarh,314,274,5,0,5312
6/7/2020,Chhattisgarh,1073,266,4,0,88896
6/7/2020,Delhi,28936,10999,812,0,251915
6/7/2020,Dadra and Nagar Haveli and Daman and Diu,20,2,0,0,15546
6/7/2020,Goa,300,65,0,0,29739
6/7/2020,Gujarat,20097,13643,1249,0,251686
6/7/2020,Himachal Pradesh,411,218,6,6,45888
6/7/2020,Haryana,4448,1474,28,0,145722
6/7/2020,Jharkhand,1103,490,7,0,87721
6/7/2020,Jammu and Kashmir,4087,1216,41,0,218481
6/7/2020,Karnataka,5452,2132,59,4,384442
6/7/2020,Kerala,1915,804,16,0,111930
6/7/2020,Ladakh,103,50,1,0,10164
6/7/2020,Maharashtra,85975,39314,3060,0,553063
6/7/2020,Meghalaya,36,13,1,0,10066
6/7/2020,Manipur,172,52,0,0,17028
6/7/2020,Madhya Pradesh,9401,6331,412,0,208514
6/7/2020,Mizoram,34,1,0,0,2252
6/7/2020,Nagaland,116,8,0,0,4371
6/7/2020,Odisha,2856,1894,11,0,176098
6/7/2020,Punjab,2608,2106,51,0,124266
6/7/2020,Puducherry,119,49,0,0,8274
6/7/2020,Rajasthan,10599,7754,240,0,506784
6/7/2020,Sikkim,7,0,0,0,5005
6/7/2020,Telangana,3650,1742,137,0,23388
6/7/2020,Tamil Nadu,31667,16999,272,0,592970
6/7/2020,Tripura,802,192,0,0,35263
6/7/2020,India,257481,123849,7205,18,4774434
6/7/2020,State Unassigned,8610,0,0,0,
6/7/2020,Uttar Pradesh,10536,6185,275,0,360258
6/7/2020,Uttarakhand,1355,528,13,5,37166
6/7/2020,West Bengal,8187,3303,396,0,271074
6/8/2020,Andaman and Nicobar Islands,33,33,0,0,9341
6/8/2020,Andhra Pradesh,4813,2711,75,0,468276
6/8/2020,Arunachal Pradesh,54,1,0,0,12012
6/8/2020,Assam,2836,785,4,3,153326
6/8/2020,Bihar,5247,2542,31,0,102318
6/8/2020,Chandigarh,320,285,5,0,5385
6/8/2020,Chhattisgarh,1197,335,4,0,92598
6/8/2020,Delhi,29943,11357,874,0,255615
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,22,2,0,0,16277
6/8/2020,Goa,330,67,0,0,31455
6/8/2020,Gujarat,20574,13964,1280,0,256289
6/8/2020,Himachal Pradesh,421,223,6,6,46416
6/8/2020,Haryana,4854,1700,39,0,150220
6/8/2020,Jharkhand,1290,519,7,0,92325
6/8/2020,Jammu and Kashmir,4285,1324,45,0,227906
6/8/2020,Karnataka,5760,2441,62,4,393221
6/8/2020,Kerala,2006,815,17,0,113956
6/8/2020,Ladakh,103,50,1,0,10164
6/8/2020,Maharashtra,88529,40975,3169,0,565290
6/8/2020,Meghalaya,39,13,1,0,10746
6/8/2020,Manipur,272,58,0,0,17028
6/8/2020,Madhya Pradesh,9638,6536,414,0,215194
6/8/2020,Mizoram,42,1,0,0,2496
6/8/2020,Nagaland,122,8,0,0,4729
6/8/2020,Odisha,2994,1993,11,0,179415
6/8/2020,Punjab,2663,2128,53,0,129821
6/8/2020,Puducherry,128,53,0,0,8472
6/8/2020,Rajasthan,10876,8117,246,0,518350
6/8/2020,Sikkim,7,0,0,0,5547
6/8/2020,Telangana,3742,1742,142,0,23388
6/8/2020,Tamil Nadu,33229,17527,289,0,607952
6/8/2020,Tripura,840,192,0,0,37453
6/8/2020,India,266017,129020,7476,20,4916116
6/8/2020,State Unassigned,7837,0,0,0,
6/8/2020,Uttar Pradesh,10947,6344,283,0,380723
6/8/2020,Uttarakhand,1411,714,13,7,39133
6/8/2020,West Bengal,8613,3465,405,0,280098
6/9/2020,Andaman and Nicobar Islands,34,33,0,0,9859
6/9/2020,Andhra Pradesh,4882,2759,77,0,483361
6/9/2020,Arunachal Pradesh,54,2,0,0,12455
6/9/2020,Assam,3051,1097,5,3,169842
6/9/2020,Bihar,5455,2770,33,0,105588
6/9/2020,Chandigarh,326,285,5,0,5385
6/9/2020,Chhattisgarh,1211,347,5,0,93059
6/9/2020,Delhi,31309,11861,905,0,261079
6/9/2020,Dadra and Nagar Haveli and Daman and Diu,24,2,0,0,16277
6/9/2020,Goa,359,67,0,0,32194
6/9/2020,Gujarat,21044,14373,1313,0,261587
6/9/2020,Himachal Pradesh,437,237,6,6,47655
6/9/2020,Haryana,5209,1807,45,0,153692
6/9/2020,Jharkhand,1416,559,8,0,95099
6/9/2020,Jammu and Kashmir,4346,1506,48,0,235816
6/9/2020,Karnataka,5921,2605,64,4,400257
6/9/2020,Kerala,2097,849,17,0,126088
6/9/2020,Ladakh,108,50,1,0,10249
6/9/2020,Maharashtra,90787,42639,3289,0,579294
6/9/2020,Meghalaya,43,13,1,0,11247
6/9/2020,Manipur,304,64,0,0,18612
6/9/2020,Madhya Pradesh,9849,6729,420,0,220936
6/9/2020,Mizoram,88,1,0,0,2747
6/9/2020,Nagaland,127,10,0,0,4896
6/9/2020,Odisha,3140,2133,11,0,182384
6/9/2020,Punjab,2719,2167,55,0,136343
6/9/2020,Puducherry,132,55,0,0,8752
6/9/2020,Rajasthan,11245,8328,255,0,530031
6/9/2020,Sikkim,13,3,0,0,5815
6/9/2020,Telangana,3920,1742,148,0,23388
6/9/2020,Tamil Nadu,34914,18325,307,0,621171
6/9/2020,Tripura,866,192,1,0,38572
6/9/2020,India,275998,134654,7748,20,5061332
6/9/2020,State Unassigned,8711,0,0,0,
6/9/2020,Uttar Pradesh,11335,6669,301,0,391286
6/9/2020,Uttarakhand,1537,755,13,7,40264
6/9/2020,West Bengal,8985,3620,415,0,287900
6/10/2020,Andaman and Nicobar Islands,35,33,0,0,10010
6/10/2020,Andhra Pradesh,5247,2869,78,0,498716
6/10/2020,Arunachal Pradesh,58,4,0,0,13035
6/10/2020,Assam,3286,1249,6,3,169842
6/10/2020,Bihar,5698,2934,34,0,109483
6/10/2020,Chandigarh,328,289,5,0,5532
6/10/2020,Chhattisgarh,1262,351,6,0,94576
6/10/2020,Delhi,32810,12245,984,0,266156
6/10/2020,Dadra and Nagar Haveli and Daman and Diu,29,2,0,0,17179
6/10/2020,Goa,387,67,0,0,35332
6/10/2020,Gujarat,21554,14743,1347,0,266404
6/10/2020,Himachal Pradesh,451,250,7,6,48922
6/10/2020,Haryana,5579,2188,52,0,158470
6/10/2020,Jharkhand,1551,592,8,0,95500
6/10/2020,Jammu and Kashmir,4507,1671,51,0,241891
6/10/2020,Karnataka,6041,2862,67,4,408506
6/10/2020,Kerala,2162,906,18,0,131006
6/10/2020,Ladakh,115,50,1,0,10249
6/10/2020,Maharashtra,94041,44516,3438,0,595282
6/10/2020,Meghalaya,44,13,1,0,11505
6/10/2020,Manipur,311,64,0,0,19756
6/10/2020,Madhya Pradesh,10049,6892,427,0,228042
6/10/2020,Mizoram,93,1,0,0,2747
6/10/2020,Nagaland,128,22,0,0,5220
6/10/2020,Odisha,3250,2282,11,0,185401
6/10/2020,Punjab,2805,2232,55,0,144467
6/10/2020,Puducherry,144,60,0,0,8954
6/10/2020,Rajasthan,11600,8569,259,0,543312
6/10/2020,Sikkim,13,3,0,0,6161
6/10/2020,Telangana,4111,1817,156,0,23388
6/10/2020,Tamil Nadu,36841,19333,326,0,638846
6/10/2020,Tripura,897,239,1,0,40027
6/10/2020,India,287154,140929,8106,20,5213140
6/10/2020,State Unassigned,9227,0,0,0,
6/10/2020,Uttar Pradesh,11610,6971,321,0,404637
6/10/2020,Uttarakhand,1562,831,15,7,40872
6/10/2020,West Bengal,9328,3779,432,0,297419
6/11/2020,Andaman and Nicobar Islands,38,33,0,0,10226
6/11/2020,Andhra Pradesh,5429,2968,80,0,510318
6/11/2020,Arunachal Pradesh,64,4,0,0,13479
6/11/2020,Assam,3431,1433,6,3,181108
6/11/2020,Bihar,5948,3086,34,0,113225
6/11/2020,Chandigarh,332,293,5,0,5636
6/11/2020,Chhattisgarh,1398,421,6,0,96230
6/11/2020,Delhi,34687,12731,1085,0,271516
6/11/2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0,0,17179
6/11/2020,Goa,417,67,0,0,37858
6/11/2020,Gujarat,22067,15109,1385,0,272924
6/11/2020,Himachal Pradesh,470,276,7,13,50222
6/11/2020,Haryana,5968,2261,64,0,162967
6/11/2020,Jharkhand,1599,630,8,0,99931
6/11/2020,Jammu and Kashmir,4574,1820,52,0,247267
6/11/2020,Karnataka,6245,2976,70,4,416506
6/11/2020,Kerala,2245,968,19,0,135974
6/11/2020,Ladakh,135,54,1,0,10855
6/11/2020,Maharashtra,97648,46078,3590,0,610790
6/11/2020,Meghalaya,44,18,1,0,11889
6/11/2020,Manipur,366,73,0,0,20528
6/11/2020,Madhya Pradesh,10241,7042,431,0,233740
6/11/2020,Mizoram,102,1,0,0,3152
6/11/2020,Nagaland,130,29,0,0,5667
6/11/2020,Odisha,3386,2354,12,0,188743
6/11/2020,Punjab,2887,2259,59,0,154498
6/11/2020,Puducherry,157,67,2,0,9250
6/11/2020,Rajasthan,11838,8775,265,0,558064
6/11/2020,Sikkim,13,3,0,0,6692
6/11/2020,Telangana,4320,1993,165,0,23388
6/11/2020,Tamil Nadu,38716,20705,349,0,655675
6/11/2020,Tripura,922,278,1,0,41389
6/11/2020,India,298289,146973,8500,27,5363445
6/11/2020,State Unassigned,8931,0,0,0,
6/11/2020,Uttar Pradesh,12088,7292,345,0,420669
6/11/2020,Uttarakhand,1655,886,16,7,41888
6/11/2020,West Bengal,9768,3988,442,0,306941
6/12/2020,Andaman and Nicobar Islands,38,33,0,0,10697
6/12/2020,Andhra Pradesh,5636,3091,80,0,522093
6/12/2020,Arunachal Pradesh,83,4,0,0,14047
6/12/2020,Assam,3694,1585,8,3,188090
6/12/2020,Bihar,6096,3316,35,0,116671
6/12/2020,Chandigarh,345,295,5,0,5708
6/12/2020,Chhattisgarh,1445,544,6,0,98603
6/12/2020,Delhi,36824,13398,1214,0,277463
6/12/2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0,0,17179
6/12/2020,Goa,463,69,0,0,39298
6/12/2020,Gujarat,22562,15501,1416,0,278137
6/12/2020,Himachal Pradesh,486,293,7,13,51420
6/12/2020,Haryana,6334,2475,70,0,167501
6/12/2020,Jharkhand,1656,685,8,0,102092
6/12/2020,Jammu and Kashmir,4730,2086,53,0,254059
6/12/2020,Karnataka,6516,3440,77,4,426341
6/12/2020,Kerala,2323,1000,20,0,140457
6/12/2020,Ladakh,239,58,1,0,10986
6/12/2020,Maharashtra,101141,47796,3717,0,626521
6/12/2020,Meghalaya,44,22,1,0,12219
6/12/2020,Manipur,385,73,0,0,20528
6/12/2020,Madhya Pradesh,10443,7201,440,0,241461
6/12/2020,Mizoram,104,1,0,0,3152
6/12/2020,Nagaland,156,57,0,0,6104
6/12/2020,Odisha,3498,2474,13,0,192576
6/12/2020,Punjab,2986,2282,63,0,165548
6/12/2020,Puducherry,163,76,3,0,9658
6/12/2020,Rajasthan,12068,9011,272,0,571543
6/12/2020,Sikkim,63,3,0,0,5157
6/12/2020,Telangana,4484,2278,174,0,23388
6/12/2020,Tamil Nadu,40698,22047,367,0,673906
6/12/2020,Tripura,963,278,1,0,40837
6/12/2020,India,309595,154236,8888,27,5507182
6/12/2020,State Unassigned,8315,0,0,0,
6/12/2020,Uttar Pradesh,12616,7609,365,0,435601
6/12/2020,Uttarakhand,1724,947,21,7,42783
6/12/2020,West Bengal,10244,4206,451,0,315699
6/13/2020,Andaman and Nicobar Islands,38,33,0,0,10955
6/13/2020,Andhra Pradesh,5858,3185,82,0,536570
6/13/2020,Arunachal Pradesh,88,6,0,0,14518
6/13/2020,Assam,3901,1806,8,3,188090
6/13/2020,Bihar,6289,3686,35,0,120086
6/13/2020,Chandigarh,350,295,5,0,5839
6/13/2020,Chhattisgarh,1550,631,6,0,101554
6/13/2020,Delhi,38958,14945,1271,0,283239
6/13/2020,Dadra and Nagar Haveli and Daman and Diu,35,2,0,0,17649
6/13/2020,Goa,523,70,0,0,40723
6/13/2020,Gujarat,23079,15891,1449,0,283623
6/13/2020,Himachal Pradesh,502,309,7,13,52737
6/13/2020,Haryana,6749,2803,78,0,171560
